dataset_protocol,seed,beta,method,endpoint,normalized_auc,start_value,end_value
CICIDS2017_COVERAGE_R1,11,0.1,Random-Budget,validation_PR_AUC,0.048561876664440555,0.03962551342977433,0.04195790040101839
CICIDS2017_COVERAGE_R1,11,0.1,Random-Budget,validation_FPR,0.17046323966798074,0.05496434606900547,0.052648517052076425
CICIDS2017_COVERAGE_R1,11,0.1,Cost-Only,validation_F1,0.1305569809677201,0.0785925865518402,0.15960657843137788
CICIDS2017_COVERAGE_R1,11,0.1,Cost-Only,validation_PR_AUC,0.06925270807515453,0.05169888106236924,0.09215688733777459
CICIDS2017_COVERAGE_R1,11,0.1,Cost-Only,validation_FPR,0.32469565381640847,0.5397892888937714,0.24045750549470798
CICIDS2017_COVERAGE_R1,11,0.1,Utility-Only,validation_F1,0.022719882046949153,0.0004451893514231854,0.0015035402225037344
CICIDS2017_COVERAGE_R1,11,0.1,Utility-Only,validation_PR_AUC,0.031847089725103916,0.030229445396660642,0.04270362750724402
CICIDS2017_COVERAGE_R1,11,0.1,Utility-Only,validation_FPR,0.1206156322636881,0.06775102099205452,0.004757408752791464
CICIDS2017_COVERAGE_R1,11,0.1,Utility-Cost-Ratio,validation_F1,0.022719882046949153,0.0004451893514231854,0.0015035402225037344
CICIDS2017_COVERAGE_R1,11,0.1,Utility-Cost-Ratio,validation_PR_AUC,0.031847089725103916,0.030229445396660642,0.04270362750724402
CICIDS2017_COVERAGE_R1,11,0.1,Utility-Cost-Ratio,validation_FPR,0.1206156322636881,0.06775102099205452,0.004757408752791464
CICIDS2017_COVERAGE_R1,11,0.1,CB-Score,validation_F1,0.027062937658830083,0.0,0.000255288688032383
CICIDS2017_COVERAGE_R1,11,0.1,CB-Score,validation_PR_AUC,0.033736411037151914,0.034212150960925496,0.03803110711841735
CICIDS2017_COVERAGE_R1,11,0.1,CB-Score,validation_FPR,0.16186284874192694,0.001068798418857827,0.002749620620803834
CICIDS2017_COVERAGE_R1,11,0.1,Historical-DoubleCost,validation_F1,0.027062937658830083,0.0,0.000255288688032383
CICIDS2017_COVERAGE_R1,11,0.1,Historical-DoubleCost,validation_PR_AUC,0.033736411037151914,0.034212150960925496,0.03803110711841735
CICIDS2017_COVERAGE_R1,11,0.1,Historical-DoubleCost,validation_FPR,0.16186284874192694,0.001068798418857827,0.002749620620803834
CICIDS2017_COVERAGE_R1,11,0.1,Oort-Style-Adapted,validation_F1,0.016887850554092653,0.0009892336878961452,0.0015588464536243
CICIDS2017_COVERAGE_R1,11,0.1,Oort-Style-Adapted,validation_PR_AUC,0.033097101064911164,0.034146550603645735,0.0311703702851334
CICIDS2017_COVERAGE_R1,11,0.1,Oort-Style-Adapted,validation_FPR,0.07172582049023414,0.003954699900842715,0.003355018207111
CICIDS2017_COVERAGE_R1,11,0.1,Oracle-Score-Exact,validation_F1,0.027062937658830083,0.0,0.000255288688032383
CICIDS2017_COVERAGE_R1,11,0.1,Oracle-Score-Exact,validation_PR_AUC,0.033736411037151914,0.034212150960925496,0.03803110711841735
CICIDS2017_COVERAGE_R1,11,0.1,Oracle-Score-Exact,validation_FPR,0.16186284874192694,0.001068798418857827,0.002749620620803834
CICIDS2017_COVERAGE_R1,11,0.2,Full-Contextual,validation_F1,0.0009730756073698745,0.0,0.0010701690087339159
CICIDS2017_COVERAGE_R1,11,0.2,Full-Contextual,validation_PR_AUC,0.033319228898708635,0.0336193373266985,0.027638117437884274
CICIDS2017_COVERAGE_R1,11,0.2,Full-Contextual,validation_FPR,0.028067347174027528,0.0601448385908923,0.08109556026818554
CICIDS2017_COVERAGE_R1,11,0.2,Random-Budget,validation_F1,0.01626189910268466,0.0012769422252510503,0.000677836352618275
CICIDS2017_COVERAGE_R1,11,0.2,Random-Budget,validation_PR_AUC,0.03490850504710373,0.035150548682693815,0.030603415175864252
CICIDS2017_COVERAGE_R1,11,0.2,Random-Budget,validation_FPR,0.1049177375977885,0.009214385147938285,0.13790782562618664
CICIDS2017_COVERAGE_R1,11,0.2,Cost-Only,validation_F1,0.009533144977615505,0.0,0.0012841080695128618
CICIDS2017_COVERAGE_R1,11,0.2,Cost-Only,validation_PR_AUC,0.031180213617623437,0.036703769075231776,0.02780534693429362
CICIDS2017_COVERAGE_R1,11,0.2,Cost-Only,validation_FPR,0.0824997134037259,0.004792560193842417,0.010990298050744326
CICIDS2017_COVERAGE_R1,11,0.2,Utility-Only,validation_F1,0.02505530648581093,0.007359257755308962,0.010492803915306423
CICIDS2017_COVERAGE_R1,11,0.2,Utility-Only,validation_PR_AUC,0.04474918935292635,0.03917408910821308,0.038497014653623776
CICIDS2017_COVERAGE_R1,11,0.2,Utility-Only,validation_FPR,0.0910392388947006,0.02978567294504797,0.06641310453541949
CICIDS2017_COVERAGE_R1,11,0.2,Utility-Cost-Ratio,validation_F1,0.02505530648581093,0.007359257755308962,0.010492803915306423
CICIDS2017_COVERAGE_R1,11,0.2,Utility-Cost-Ratio,validation_PR_AUC,0.04474918935292635,0.03917408910821308,0.038497014653623776
CICIDS2017_COVERAGE_R1,11,0.2,Utility-Cost-Ratio,validation_FPR,0.0910392388947006,0.02978567294504797,0.06641310453541949
CICIDS2017_COVERAGE_R1,11,0.2,CB-Score,validation_F1,0.009834445389945734,0.0003951362811623225,0.0006170516408133117
CICIDS2017_COVERAGE_R1,11,0.2,CB-Score,validation_PR_AUC,0.032623078948667936,0.03471669267720146,0.02796696599353115
CICIDS2017_COVERAGE_R1,11,0.2,CB-Score,validation_FPR,0.039485464804817766,0.007140427699895707,0.018050940343805708
CICIDS2017_COVERAGE_R1,11,0.2,Historical-DoubleCost,validation_F1,0.009834445389945734,0.0003951362811623225,0.0006170516408133117
CICIDS2017_COVERAGE_R1,11,0.2,Historical-DoubleCost,validation_PR_AUC,0.032623078948667936,0.03471669267720146,0.02796696599353115
CICIDS2017_COVERAGE_R1,11,0.2,Historical-DoubleCost,validation_FPR,0.039485464804817766,0.007140427699895707,0.018050940343805708
CICIDS2017_COVERAGE_R1,11,0.2,Oort-Style-Adapted,validation_F1,0.013125100937415653,0.0005325059516667789,0.0
CICIDS2017_COVERAGE_R1,11,0.2,Oort-Style-Adapted,validation_PR_AUC,0.03222777407092469,0.03610103742141292,0.0286694888865843
CICIDS2017_COVERAGE_R1,11,0.2,Oort-Style-Adapted,validation_FPR,0.044784102786763105,0.0049571750700850735,0.0012888179698048
CICIDS2017_COVERAGE_R1,11,0.2,Oracle-Score-Exact,validation_F1,0.01524938761148908,0.0003951362811623225,0.000621963087065017
CICIDS2017_COVERAGE_R1,11,0.2,Oracle-Score-Exact,validation_PR_AUC,0.03742592868008407,0.03471669267720146,0.026988394410090225
CICIDS2017_COVERAGE_R1,11,0.2,Oracle-Score-Exact,validation_FPR,0.0626708267336857,0.007140427699895707,0.03367317635171292
CICIDS2017_COVERAGE_R1,11,0.4,Full-Contextual,validation_F1,0.0010483697571655331,0.0,0.0009511983381164001
CICIDS2017_COVERAGE_R1,11,0.4,Full-Contextual,validation_PR_AUC,0.03154405435134459,0.0336193373266985,0.02771309614655995
CICIDS2017_COVERAGE_R1,11,0.4,Full-Contextual,validation_FPR,0.03946942657519449,0.0601448385908923,0.06776034501609432
CICIDS2017_COVERAGE_R1,11,0.4,Random-Budget,validation_F1,0.0064205634809619706,0.016262283831109066,0.0005691847488238328
CICIDS2017_COVERAGE_R1,11,0.4,Random-Budget,validation_PR_AUC,0.028261566451403236,0.03683673201289742,0.02927769184542091
CICIDS2017_COVERAGE_R1,11,0.4,Random-Budget,validation_FPR,0.10413796447640275,0.05096677135983417,0.08500701207137033
CICIDS2017_COVERAGE_R1,11,0.4,Cost-Only,validation_F1,0.009730767857471527,0.06306998665120041,0.0007819669093876524
CICIDS2017_COVERAGE_R1,11,0.4,Cost-Only,validation_PR_AUC,0.029176409340610356,0.03856010788122901,0.0249304484645834
CICIDS2017_COVERAGE_R1,11,0.4,Cost-Only,validation_FPR,0.09231801817365472,0.18868526713359354,0.1340551539498471
CICIDS2017_COVERAGE_R1,11,0.4,Utility-Only,validation_F1,0.005523077104766399,0.04969471450662029,0.001564945226917
CICIDS2017_COVERAGE_R1,11,0.4,Utility-Only,validation_PR_AUC,0.030944894894098823,0.03746875824277336,0.0299447047181055
CICIDS2017_COVERAGE_R1,11,0.4,Utility-Only,validation_FPR,0.03377693234809603,0.07465989295572636,0.0032527310666503
CICIDS2017_COVERAGE_R1,11,0.4,Utility-Cost-Ratio,validation_F1,0.005523077104766399,0.04969471450662029,0.001564945226917
CICIDS2017_COVERAGE_R1,11,0.4,Utility-Cost-Ratio,validation_PR_AUC,0.030944894894098823,0.03746875824277336,0.0299447047181055
CICIDS2017_COVERAGE_R1,11,0.4,Utility-Cost-Ratio,validation_FPR,0.03377693234809603,0.07465989295572636,0.0032527310666503
CICIDS2017_COVERAGE_R1,11,0.4,CB-Score,validation_F1,0.005359744981617996,0.04969471450662029,0.0006923713938551084
CICIDS2017_COVERAGE_R1,11,0.4,CB-Score,validation_PR_AUC,0.029601469022625275,0.03746875824277336,0.027410254721732835
CICIDS2017_COVERAGE_R1,11,0.4,CB-Score,validation_FPR,0.04744506620964039,0.07465989295572636,0.0604498163418621
CICIDS2017_COVERAGE_R1,11,0.4,Historical-DoubleCost,validation_F1,0.005359744981617996,0.04969471450662029,0.0006923713938551084
CICIDS2017_COVERAGE_R1,11,0.4,Historical-DoubleCost,validation_PR_AUC,0.029601469022625275,0.03746875824277336,0.027410254721732835
CICIDS2017_COVERAGE_R1,11,0.4,Historical-DoubleCost,validation_FPR,0.04744506620964039,0.07465989295572636,0.0604498163418621
CICIDS2017_COVERAGE_R1,11,0.4,Oort-Style-Adapted,validation_F1,0.005523077104766399,0.04969471450662029,0.001564945226917
CICIDS2017_COVERAGE_R1,11,0.4,Oort-Style-Adapted,validation_PR_AUC,0.030944894894098823,0.03746875824277336,0.0299447047181055
CICIDS2017_COVERAGE_R1,11,0.4,Oort-Style-Adapted,validation_FPR,0.03377693234809603,0.07465989295572636,0.0032527310666503
CICIDS2017_COVERAGE_R1,11,0.4,Oracle-Score-Exact,validation_F1,0.00042910347346450026,0.0005993014075498965,0.0010016561998783162
CICIDS2017_COVERAGE_R1,11,0.4,Oracle-Score-Exact,validation_PR_AUC,0.02870999740485111,0.03589853027984024,0.026424744932638272
CICIDS2017_COVERAGE_R1,11,0.4,Oracle-Score-Exact,validation_FPR,0.03316763935485565,0.011714792753041561,0.0776813449225677
CICIDS2017_COVERAGE_R1,11,0.6,Full-Contextual,validation_F1,0.001026907616287742,0.0,0.000767266868706591
CICIDS2017_COVERAGE_R1,11,0.6,Full-Contextual,validation_PR_AUC,0.031077580604508763,0.0336193373266985,0.02720487068545736
CICIDS2017_COVERAGE_R1,11,0.6,Full-Contextual,validation_FPR,0.043611050697076964,0.0601448385908923,0.08403975719126786
CICIDS2017_COVERAGE_R1,11,0.6,Random-Budget,validation_F1,0.0010028381665953803,0.0002677512438927642,0.0007400601005131438
CICIDS2017_COVERAGE_R1,11,0.6,Random-Budget,validation_PR_AUC,0.028662434901732037,0.032980701267492044,0.029298589951559643
CICIDS2017_COVERAGE_R1,11,0.6,Random-Budget,validation_FPR,0.08569561717070126,0.0589529352891735,0.14706090970871802
CICIDS2017_COVERAGE_R1,11,0.6,Cost-Only,validation_F1,0.0008958071327712058,0.00026416539465503285,0.000810718090500775
CICIDS2017_COVERAGE_R1,11,0.6,Cost-Only,validation_PR_AUC,0.027860960985070585,0.033717250649186056,0.025697954006640364
CICIDS2017_COVERAGE_R1,11,0.6,Cost-Only,validation_FPR,0.09682255472079641,0.06957821355122593,0.1287304414196415
CICIDS2017_COVERAGE_R1,11,0.6,Utility-Only,validation_F1,0.012677927225615074,0.0,0.0
CICIDS2017_COVERAGE_R1,11,0.6,Utility-Only,validation_PR_AUC,0.031000339627636007,0.036721834799209055,0.0307366401686195
CICIDS2017_COVERAGE_R1,11,0.6,Utility-Only,validation_FPR,0.0629263330104145,0.019479100362608928,0.0008592119798698
CICIDS2017_COVERAGE_R1,11,0.6,Utility-Cost-Ratio,validation_F1,0.012677927225615074,0.0,0.0
CICIDS2017_COVERAGE_R1,11,0.6,Utility-Cost-Ratio,validation_PR_AUC,0.031000339627636007,0.036721834799209055,0.0307366401686195
CICIDS2017_COVERAGE_R1,11,0.6,Utility-Cost-Ratio,validation_FPR,0.0629263330104145,0.019479100362608928,0.0008592119798698
CICIDS2017_COVERAGE_R1,11,0.6,CB-Score,validation_F1,0.0008682328704293957,0.0003445354645867912,0.0011114040798787205
CICIDS2017_COVERAGE_R1,11,0.6,CB-Score,validation_PR_AUC,0.02986483925543674,0.0330642234805449,0.029690934311690346
CICIDS2017_COVERAGE_R1,11,0.6,CB-Score,validation_FPR,0.03983069004892439,0.05979047513622324,0.07969363789752368
CICIDS2017_COVERAGE_R1,11,0.6,Historical-DoubleCost,validation_F1,0.0008682328704293957,0.0003445354645867912,0.0011114040798787205
CICIDS2017_COVERAGE_R1,11,0.6,Historical-DoubleCost,validation_PR_AUC,0.02986483925543674,0.0330642234805449,0.029690934311690346
CICIDS2017_COVERAGE_R1,11,0.6,Historical-DoubleCost,validation_FPR,0.03983069004892439,0.05979047513622324,0.07969363789752368
CICIDS2017_COVERAGE_R1,11,0.6,Oort-Style-Adapted,validation_F1,0.012677927225615074,0.0,0.0
CICIDS2017_COVERAGE_R1,11,0.6,Oort-Style-Adapted,validation_PR_AUC,0.031000339627636007,0.036721834799209055,0.0307366401686195
CICIDS2017_COVERAGE_R1,11,0.6,Oort-Style-Adapted,validation_FPR,0.0629263330104145,0.019479100362608928,0.0008592119798698
CICIDS2017_COVERAGE_R1,11,0.6,Oracle-Score-Exact,validation_F1,0.0008682328704293957,0.0003445354645867912,0.0011114040798787205
CICIDS2017_COVERAGE_R1,11,0.6,Oracle-Score-Exact,validation_PR_AUC,0.02986483925543674,0.0330642234805449,0.029690934311690346
CICIDS2017_COVERAGE_R1,11,0.6,Oracle-Score-Exact,validation_FPR,0.03983069004892439,0.05979047513622324,0.07969363789752368
CICIDS2017_COVERAGE_R1,11,0.8,Full-Contextual,validation_F1,0.001019766969823461,0.0,0.00075485084897269
CICIDS2017_COVERAGE_R1,11,0.8,Full-Contextual,validation_PR_AUC,0.031011930758724666,0.0336193373266985,0.02712144460555944
CICIDS2017_COVERAGE_R1,11,0.8,Full-Contextual,validation_FPR,0.04466426979669097,0.0601448385908923,0.08568537129568263
CICIDS2017_COVERAGE_R1,11,0.8,Random-Budget,validation_F1,0.0008547340823198214,0.00016290215197469144,0.0006262192239491384
CICIDS2017_COVERAGE_R1,11,0.8,Random-Budget,validation_PR_AUC,0.028850111821379244,0.03389288389091639,0.025951213587755005
CICIDS2017_COVERAGE_R1,11,0.8,Random-Budget,validation_FPR,0.08769476150650629,0.06775798616715074,0.12413530335353683
CICIDS2017_COVERAGE_R1,11,0.8,Cost-Only,validation_F1,0.0008449742357782743,0.00036570320427399463,0.000762823914131265
CICIDS2017_COVERAGE_R1,11,0.8,Cost-Only,validation_PR_AUC,0.028466052948977305,0.034282176912686056,0.024720943546577268
CICIDS2017_COVERAGE_R1,11,0.8,Cost-Only,validation_FPR,0.08733970118824909,0.0914101255450624,0.13803231254438206
CICIDS2017_COVERAGE_R1,11,0.8,Utility-Only,validation_F1,0.007841277873795287,0.00042362078024171427,0.00028353436187486634
CICIDS2017_COVERAGE_R1,11,0.8,Utility-Only,validation_PR_AUC,0.0300606041639892,0.032966148826660144,0.029557245153252868
CICIDS2017_COVERAGE_R1,11,0.8,Utility-Only,validation_FPR,0.08966344283001357,0.07477982426991196,0.043233822714670675
CICIDS2017_COVERAGE_R1,11,0.8,Utility-Cost-Ratio,validation_F1,0.007841277873795287,0.00042362078024171427,0.00028353436187486634
CICIDS2017_COVERAGE_R1,11,0.8,Utility-Cost-Ratio,validation_PR_AUC,0.0300606041639892,0.032966148826660144,0.029557245153252868
CICIDS2017_COVERAGE_R1,11,0.8,Utility-Cost-Ratio,validation_FPR,0.08966344283001357,0.07477982426991196,0.043233822714670675
CICIDS2017_COVERAGE_R1,11,0.8,CB-Score,validation_F1,0.0005862831651377768,0.00036293811323667165,0.0007600877712688684
CICIDS2017_COVERAGE_R1,11,0.8,CB-Score,validation_PR_AUC,0.02967327324721411,0.033126579166028416,0.025254157039898972
CICIDS2017_COVERAGE_R1,11,0.8,CB-Score,validation_FPR,0.052825653877589106,0.09498808713896295,0.13080207925073903
CICIDS2017_COVERAGE_R1,11,0.8,Historical-DoubleCost,validation_F1,0.0005862831651377768,0.00036293811323667165,0.0007600877712688684
CICIDS2017_COVERAGE_R1,11,0.8,Historical-DoubleCost,validation_PR_AUC,0.02967327324721411,0.033126579166028416,0.025254157039898972
CICIDS2017_COVERAGE_R1,11,0.8,Historical-DoubleCost,validation_FPR,0.052825653877589106,0.09498808713896295,0.13080207925073903
CICIDS2017_COVERAGE_R1,11,0.8,Oort-Style-Adapted,validation_F1,0.010698161877602709,0.0002457089558127304,0.0016474464579901
CICIDS2017_COVERAGE_R1,11,0.8,Oort-Style-Adapted,validation_PR_AUC,0.03132497185592379,0.03313138249697994,0.0308705443734654
CICIDS2017_COVERAGE_R1,11,0.8,Oort-Style-Adapted,validation_FPR,0.048240608142333746,0.06734549997194728,0.0019434556687533
CICIDS2017_COVERAGE_R1,11,0.8,Oracle-Score-Exact,validation_F1,0.0005862831651377768,0.00036293811323667165,0.0007600877712688684
CICIDS2017_COVERAGE_R1,11,0.8,Oracle-Score-Exact,validation_PR_AUC,0.02967327324721411,0.033126579166028416,0.025254157039898972
CICIDS2017_COVERAGE_R1,11,0.8,Oracle-Score-Exact,validation_FPR,0.052825653877589106,0.09498808713896295,0.13080207925073903
CICIDS2017_COVERAGE_R1,11,1.0,Full-Contextual,validation_F1,0.0009783108028549915,0.0,0.0008567109779154835
CICIDS2017_COVERAGE_R1,11,1.0,Full-Contextual,validation_PR_AUC,0.02994142766657838,0.0336193373266985,0.025725965728974794
CICIDS2017_COVERAGE_R1,11,1.0,Full-Contextual,validation_FPR,0.058634737610621455,0.0601448385908923,0.12037375657761859
CICIDS2017_COVERAGE_R1,11,1.0,Random-Budget,validation_F1,0.0007839067481430953,0.0003122357830994292,0.000728779340476127
CICIDS2017_COVERAGE_R1,11,1.0,Random-Budget,validation_PR_AUC,0.028156785658009487,0.03349563804178327,0.026084888067382014
CICIDS2017_COVERAGE_R1,11,1.0,Random-Budget,validation_FPR,0.1003149586403143,0.10985570670044571,0.14560067695218679
CICIDS2017_COVERAGE_R1,11,1.0,Cost-Only,validation_F1,0.0007838890316133438,0.0003122165132259386,0.0007287037820515243
CICIDS2017_COVERAGE_R1,11,1.0,Cost-Only,validation_PR_AUC,0.02815709148774007,0.03349582095865187,0.0260852976244924
CICIDS2017_COVERAGE_R1,11,1.0,Cost-Only,validation_FPR,0.10031033401767243,0.10986173918752117,0.1456174682660661
CICIDS2017_COVERAGE_R1,11,1.0,Utility-Only,validation_F1,0.008414233093162544,0.0003860517571157567,0.0009513239257967
CICIDS2017_COVERAGE_R1,11,1.0,Utility-Only,validation_PR_AUC,0.034530237380054916,0.034036687151956166,0.028969559942012
CICIDS2017_COVERAGE_R1,11,1.0,Utility-Only,validation_FPR,0.06659205465664875,0.09984267137928515,0.1060922220858393
CICIDS2017_COVERAGE_R1,11,1.0,Utility-Cost-Ratio,validation_F1,0.008414233093162544,0.0003860517571157567,0.0009513239257967
CICIDS2017_COVERAGE_R1,11,1.0,Utility-Cost-Ratio,validation_PR_AUC,0.034530237380054916,0.034036687151956166,0.028969559942012
CICIDS2017_COVERAGE_R1,11,1.0,Utility-Cost-Ratio,validation_FPR,0.06659205465664875,0.09984267137928515,0.1060922220858393
CICIDS2017_COVERAGE_R1,11,1.0,CB-Score,validation_F1,0.0008881272386214148,0.0003228149944434705,0.0008084908874585056
CICIDS2017_COVERAGE_R1,11,1.0,CB-Score,validation_PR_AUC,0.028919984414944335,0.03349553441372629,0.02613982815177859
CICIDS2017_COVERAGE_R1,11,1.0,CB-Score,validation_FPR,0.06845644807492676,0.10710356553249786,0.08180188871132733
CICIDS2017_COVERAGE_R1,11,1.0,Historical-DoubleCost,validation_F1,0.0008881272386214148,0.0003228149944434705,0.0008084908874585056
CICIDS2017_COVERAGE_R1,11,1.0,Historical-DoubleCost,validation_PR_AUC,0.028919984414944335,0.03349553441372629,0.02613982815177859
CICIDS2017_COVERAGE_R1,11,1.0,Historical-DoubleCost,validation_FPR,0.06845644807492676,0.10710356553249786,0.08180188871132733
CICIDS2017_COVERAGE_R1,11,1.0,Oort-Style-Adapted,validation_F1,0.008414233093162544,0.0003860517571157567,0.0009513239257967
CICIDS2017_COVERAGE_R1,11,1.0,Oort-Style-Adapted,validation_PR_AUC,0.034530237380054916,0.034036687151956166,0.028969559942012
CICIDS2017_COVERAGE_R1,11,1.0,Oort-Style-Adapted,validation_FPR,0.06659205465664875,0.09984267137928515,0.1060922220858393
CICIDS2017_COVERAGE_R1,11,1.0,Oracle-Score-Exact,validation_F1,0.0008881272386214148,0.0003228149944434705,0.0008084908874585056
CICIDS2017_COVERAGE_R1,11,1.0,Oracle-Score-Exact,validation_PR_AUC,0.028919984414944335,0.03349553441372629,0.02613982815177859
CICIDS2017_COVERAGE_R1,11,1.0,Oracle-Score-Exact,validation_FPR,0.06845644807492676,0.10710356553249786,0.08180188871132733
CICIDS2017_COVERAGE_R1,314,0.1,Full-Contextual,validation_F1,0.0,0.0,0.0
CICIDS2017_COVERAGE_R1,314,0.1,Full-Contextual,validation_PR_AUC,0.03245349680533433,0.0344278111459396,0.02772551352647829
CICIDS2017_COVERAGE_R1,314,0.1,Full-Contextual,validation_FPR,0.012923387661277617,0.0176828145146435,0.056067772817342904
CICIDS2017_COVERAGE_R1,314,0.1,Random-Budget,validation_F1,0.0,0.0,0.0
CICIDS2017_COVERAGE_R1,314,0.1,Random-Budget,validation_PR_AUC,0.03077404489159858,0.03536557114115965,0.028700029211031694
CICIDS2017_COVERAGE_R1,314,0.1,Random-Budget,validation_FPR,0.0012574611368645315,0.0001250324667918529,0.0011504976088089179
CICIDS2017_COVERAGE_R1,314,0.1,Cost-Only,validation_F1,0.0,0.0,0.0
CICIDS2017_COVERAGE_R1,314,0.1,Cost-Only,validation_PR_AUC,0.035932930387988636,0.036432628879782956,0.03715114102743284
CICIDS2017_COVERAGE_R1,314,0.1,Cost-Only,validation_FPR,0.0009599365729859889,0.0001061617953304442,0.0005382482799414831
CICIDS2017_COVERAGE_R1,314,0.1,Utility-Only,validation_F1,0.006343548508666584,0.0,0.029582395860247454
CICIDS2017_COVERAGE_R1,314,0.1,Utility-Only,validation_PR_AUC,0.03702630336667399,0.033125586346455994,0.061485942593301125
