dataset,seed,beta,method,endpoint,fraction_of_full_final,target_value,reached,round,E2E_broadcast_bytes
CICIoT2023_R1,11,0.6,Utility-Only,F1,0.9,0.858807512113082,True,0.0,285728.0
CICIoT2023_R1,11,0.6,Utility-Only,F1,0.95,0.9065190405638088,True,0.0,285728.0
CICIoT2023_R1,11,0.6,Utility-Only,PR_AUC,0.9,0.8947501249522188,True,0.0,285728.0
CICIoT2023_R1,11,0.6,Utility-Only,PR_AUC,0.95,0.9444584652273421,True,0.0,285728.0
CICIoT2023_R1,11,0.6,Utility-Cost-Ratio,F1,0.9,0.858807512113082,True,0.0,285728.0
CICIoT2023_R1,11,0.6,Utility-Cost-Ratio,F1,0.95,0.9065190405638088,True,0.0,285728.0
CICIoT2023_R1,11,0.6,Utility-Cost-Ratio,PR_AUC,0.9,0.8947501249522188,True,0.0,285728.0
CICIoT2023_R1,11,0.6,Utility-Cost-Ratio,PR_AUC,0.95,0.9444584652273421,True,0.0,285728.0
CICIoT2023_R1,11,0.6,CB-Score,F1,0.9,0.858807512113082,True,0.0,285728.0
CICIoT2023_R1,11,0.6,CB-Score,F1,0.95,0.9065190405638088,True,0.0,285728.0
CICIoT2023_R1,11,0.6,CB-Score,PR_AUC,0.9,0.8947501249522188,True,0.0,285728.0
CICIoT2023_R1,11,0.6,CB-Score,PR_AUC,0.95,0.9444584652273421,True,0.0,285728.0
CICIoT2023_R1,11,0.6,Historical-DoubleCost,F1,0.9,0.858807512113082,True,0.0,285728.0
CICIoT2023_R1,11,0.6,Historical-DoubleCost,F1,0.95,0.9065190405638088,True,0.0,285728.0
CICIoT2023_R1,11,0.6,Historical-DoubleCost,PR_AUC,0.9,0.8947501249522188,True,0.0,285728.0
CICIoT2023_R1,11,0.6,Historical-DoubleCost,PR_AUC,0.95,0.9444584652273421,True,0.0,285728.0
CICIoT2023_R1,11,0.6,Oort-Style-Adapted,F1,0.9,0.858807512113082,True,0.0,285722.0
CICIoT2023_R1,11,0.6,Oort-Style-Adapted,F1,0.95,0.9065190405638088,True,0.0,285722.0
CICIoT2023_R1,11,0.6,Oort-Style-Adapted,PR_AUC,0.9,0.8947501249522188,True,0.0,285722.0
CICIoT2023_R1,11,0.6,Oort-Style-Adapted,PR_AUC,0.95,0.9444584652273421,True,0.0,285722.0
CICIoT2023_R1,11,0.6,Oracle-Score-Exact,F1,0.9,0.858807512113082,True,0.0,285728.0
CICIoT2023_R1,11,0.6,Oracle-Score-Exact,F1,0.95,0.9065190405638088,True,0.0,285728.0
CICIoT2023_R1,11,0.6,Oracle-Score-Exact,PR_AUC,0.9,0.8947501249522188,True,0.0,285728.0
CICIoT2023_R1,11,0.6,Oracle-Score-Exact,PR_AUC,0.95,0.9444584652273421,True,0.0,285728.0
CICIoT2023_R1,11,0.8,Full-Contextual,F1,0.9,0.858807512113082,True,0.0,518283.0
CICIoT2023_R1,11,0.8,Full-Contextual,F1,0.95,0.9065190405638088,True,1.0,1032463.0
CICIoT2023_R1,11,0.8,Full-Contextual,PR_AUC,0.9,0.8947501249522188,True,1.0,1032463.0
CICIoT2023_R1,11,0.8,Full-Contextual,PR_AUC,0.95,0.9444584652273421,True,1.0,1032463.0
CICIoT2023_R1,11,0.8,Random-Budget,F1,0.9,0.858807512113082,True,0.0,378830.0
CICIoT2023_R1,11,0.8,Random-Budget,F1,0.95,0.9065190405638088,True,0.0,378830.0
CICIoT2023_R1,11,0.8,Random-Budget,PR_AUC,0.9,0.8947501249522188,True,1.0,755146.0
CICIoT2023_R1,11,0.8,Random-Budget,PR_AUC,0.95,0.9444584652273421,True,1.0,755146.0
CICIoT2023_R1,11,0.8,Cost-Only,F1,0.9,0.858807512113082,True,0.0,378833.0
CICIoT2023_R1,11,0.8,Cost-Only,F1,0.95,0.9065190405638088,True,0.0,378833.0
CICIoT2023_R1,11,0.8,Cost-Only,PR_AUC,0.9,0.8947501249522188,True,1.0,754510.0
CICIoT2023_R1,11,0.8,Cost-Only,PR_AUC,0.95,0.9444584652273421,True,1.0,754510.0
CICIoT2023_R1,11,0.8,Utility-Only,F1,0.9,0.858807512113082,True,0.0,379608.0
CICIoT2023_R1,11,0.8,Utility-Only,F1,0.95,0.9065190405638088,True,0.0,379608.0
CICIoT2023_R1,11,0.8,Utility-Only,PR_AUC,0.9,0.8947501249522188,True,0.0,379608.0
CICIoT2023_R1,11,0.8,Utility-Only,PR_AUC,0.95,0.9444584652273421,True,0.0,379608.0
CICIoT2023_R1,11,0.8,Utility-Cost-Ratio,F1,0.9,0.858807512113082,True,0.0,379608.0
CICIoT2023_R1,11,0.8,Utility-Cost-Ratio,F1,0.95,0.9065190405638088,True,0.0,379608.0
CICIoT2023_R1,11,0.8,Utility-Cost-Ratio,PR_AUC,0.9,0.8947501249522188,True,0.0,379608.0
CICIoT2023_R1,11,0.8,Utility-Cost-Ratio,PR_AUC,0.95,0.9444584652273421,True,0.0,379608.0
CICIoT2023_R1,11,0.8,CB-Score,F1,0.9,0.858807512113082,True,0.0,379608.0
CICIoT2023_R1,11,0.8,CB-Score,F1,0.95,0.9065190405638088,True,0.0,379608.0
CICIoT2023_R1,11,0.8,CB-Score,PR_AUC,0.9,0.8947501249522188,True,0.0,379608.0
CICIoT2023_R1,11,0.8,CB-Score,PR_AUC,0.95,0.9444584652273421,True,0.0,379608.0
CICIoT2023_R1,11,0.8,Historical-DoubleCost,F1,0.9,0.858807512113082,True,0.0,379608.0
CICIoT2023_R1,11,0.8,Historical-DoubleCost,F1,0.95,0.9065190405638088,True,0.0,379608.0
CICIoT2023_R1,11,0.8,Historical-DoubleCost,PR_AUC,0.9,0.8947501249522188,True,0.0,379608.0
CICIoT2023_R1,11,0.8,Historical-DoubleCost,PR_AUC,0.95,0.9444584652273421,True,0.0,379608.0
CICIoT2023_R1,11,0.8,Oort-Style-Adapted,F1,0.9,0.858807512113082,True,0.0,379608.0
CICIoT2023_R1,11,0.8,Oort-Style-Adapted,F1,0.95,0.9065190405638088,True,0.0,379608.0
CICIoT2023_R1,11,0.8,Oort-Style-Adapted,PR_AUC,0.9,0.8947501249522188,True,0.0,379608.0
CICIoT2023_R1,11,0.8,Oort-Style-Adapted,PR_AUC,0.95,0.9444584652273421,True,0.0,379608.0
CICIoT2023_R1,11,0.8,Oracle-Score-Exact,F1,0.9,0.858807512113082,True,0.0,379608.0
CICIoT2023_R1,11,0.8,Oracle-Score-Exact,F1,0.95,0.9065190405638088,True,0.0,379608.0
CICIoT2023_R1,11,0.8,Oracle-Score-Exact,PR_AUC,0.9,0.8947501249522188,True,0.0,379608.0
CICIoT2023_R1,11,0.8,Oracle-Score-Exact,PR_AUC,0.95,0.9444584652273421,True,0.0,379608.0
CICIoT2023_R1,11,1.0,Full-Contextual,F1,0.9,0.858807512113082,True,0.0,518283.0
CICIoT2023_R1,11,1.0,Full-Contextual,F1,0.95,0.9065190405638088,True,1.0,1032463.0
CICIoT2023_R1,11,1.0,Full-Contextual,PR_AUC,0.9,0.8947501249522188,True,1.0,1032463.0
CICIoT2023_R1,11,1.0,Full-Contextual,PR_AUC,0.95,0.9444584652273421,True,1.0,1032463.0
CICIoT2023_R1,11,1.0,Random-Budget,F1,0.9,0.858807512113082,True,0.0,472947.0
CICIoT2023_R1,11,1.0,Random-Budget,F1,0.95,0.9065190405638088,True,0.0,472947.0
CICIoT2023_R1,11,1.0,Random-Budget,PR_AUC,0.9,0.8947501249522188,True,0.0,472947.0
CICIoT2023_R1,11,1.0,Random-Budget,PR_AUC,0.95,0.9444584652273421,True,1.0,942033.0
CICIoT2023_R1,11,1.0,Cost-Only,F1,0.9,0.858807512113082,True,0.0,473027.0
CICIoT2023_R1,11,1.0,Cost-Only,F1,0.95,0.9065190405638088,True,0.0,473027.0
CICIoT2023_R1,11,1.0,Cost-Only,PR_AUC,0.9,0.8947501249522188,True,0.0,473027.0
CICIoT2023_R1,11,1.0,Cost-Only,PR_AUC,0.95,0.9444584652273421,True,1.0,942193.0
CICIoT2023_R1,11,1.0,Utility-Only,F1,0.9,0.858807512113082,True,0.0,473027.0
CICIoT2023_R1,11,1.0,Utility-Only,F1,0.95,0.9065190405638088,True,0.0,473027.0
CICIoT2023_R1,11,1.0,Utility-Only,PR_AUC,0.9,0.8947501249522188,True,0.0,473027.0
CICIoT2023_R1,11,1.0,Utility-Only,PR_AUC,0.95,0.9444584652273421,True,1.0,756120.0
CICIoT2023_R1,11,1.0,Utility-Cost-Ratio,F1,0.9,0.858807512113082,True,0.0,473027.0
CICIoT2023_R1,11,1.0,Utility-Cost-Ratio,F1,0.95,0.9065190405638088,True,0.0,473027.0
CICIoT2023_R1,11,1.0,Utility-Cost-Ratio,PR_AUC,0.9,0.8947501249522188,True,0.0,473027.0
CICIoT2023_R1,11,1.0,Utility-Cost-Ratio,PR_AUC,0.95,0.9444584652273421,True,1.0,756120.0
CICIoT2023_R1,11,1.0,CB-Score,F1,0.9,0.858807512113082,True,0.0,426316.0
CICIoT2023_R1,11,1.0,CB-Score,F1,0.95,0.9065190405638088,True,2.0,1120477.0
CICIoT2023_R1,11,1.0,CB-Score,PR_AUC,0.9,0.8947501249522188,True,1.0,753407.0
CICIoT2023_R1,11,1.0,CB-Score,PR_AUC,0.95,0.9444584652273421,True,1.0,753407.0
CICIoT2023_R1,11,1.0,Historical-DoubleCost,F1,0.9,0.858807512113082,True,0.0,426316.0
CICIoT2023_R1,11,1.0,Historical-DoubleCost,F1,0.95,0.9065190405638088,True,2.0,1120477.0
CICIoT2023_R1,11,1.0,Historical-DoubleCost,PR_AUC,0.9,0.8947501249522188,True,1.0,753407.0
CICIoT2023_R1,11,1.0,Historical-DoubleCost,PR_AUC,0.95,0.9444584652273421,True,1.0,753407.0
CICIoT2023_R1,11,1.0,Oort-Style-Adapted,F1,0.9,0.858807512113082,True,0.0,473027.0
CICIoT2023_R1,11,1.0,Oort-Style-Adapted,F1,0.95,0.9065190405638088,True,0.0,473027.0
CICIoT2023_R1,11,1.0,Oort-Style-Adapted,PR_AUC,0.9,0.8947501249522188,True,0.0,473027.0
CICIoT2023_R1,11,1.0,Oort-Style-Adapted,PR_AUC,0.95,0.9444584652273421,True,1.0,756120.0
CICIoT2023_R1,11,1.0,Oracle-Score-Exact,F1,0.9,0.858807512113082,True,0.0,426316.0
CICIoT2023_R1,11,1.0,Oracle-Score-Exact,F1,0.95,0.9065190405638088,True,2.0,1120477.0
CICIoT2023_R1,11,1.0,Oracle-Score-Exact,PR_AUC,0.9,0.8947501249522188,True,1.0,753407.0
CICIoT2023_R1,11,1.0,Oracle-Score-Exact,PR_AUC,0.95,0.9444584652273421,True,1.0,753407.0
CICIoT2023_R1,314,0.1,Full-Contextual,F1,0.9,0.8547346431499061,True,0.0,517926.0
CICIoT2023_R1,314,0.1,Full-Contextual,F1,0.95,0.9022199011026786,True,1.0,1034168.0
CICIoT2023_R1,314,0.1,Full-Contextual,PR_AUC,0.9,0.8940072164102899,True,1.0,1034168.0
CICIoT2023_R1,314,0.1,Full-Contextual,PR_AUC,0.95,0.9436742839886393,True,1.0,1034168.0
CICIoT2023_R1,314,0.1,Random-Budget,F1,0.9,0.8547346431499061,True,0.0,96938.0
CICIoT2023_R1,314,0.1,Random-Budget,F1,0.95,0.9022199011026786,True,6.0,665484.0
CICIoT2023_R1,314,0.1,Random-Budget,PR_AUC,0.9,0.8940072164102899,True,1.0,193606.0
CICIoT2023_R1,314,0.1,Random-Budget,PR_AUC,0.95,0.9436742839886393,True,1.0,193606.0
CICIoT2023_R1,314,0.1,Cost-Only,F1,0.9,0.8547346431499061,True,0.0,97018.0
CICIoT2023_R1,314,0.1,Cost-Only,F1,0.95,0.9022199011026786,True,6.0,653284.0
CICIoT2023_R1,314,0.1,Cost-Only,PR_AUC,0.9,0.8940072164102899,True,4.0,470666.0
CICIoT2023_R1,314,0.1,Cost-Only,PR_AUC,0.95,0.9436742839886393,True,4.0,470666.0
CICIoT2023_R1,314,0.1,Utility-Only,F1,0.9,0.8547346431499061,True,0.0,97018.0
CICIoT2023_R1,314,0.1,Utility-Only,F1,0.95,0.9022199011026786,True,4.0,479596.0
CICIoT2023_R1,314,0.1,Utility-Only,PR_AUC,0.9,0.8940072164102899,True,1.0,193766.0
CICIoT2023_R1,314,0.1,Utility-Only,PR_AUC,0.95,0.9436742839886393,True,1.0,193766.0
CICIoT2023_R1,314,0.1,Utility-Cost-Ratio,F1,0.9,0.8547346431499061,True,0.0,97018.0
CICIoT2023_R1,314,0.1,Utility-Cost-Ratio,F1,0.95,0.9022199011026786,True,4.0,479596.0
CICIoT2023_R1,314,0.1,Utility-Cost-Ratio,PR_AUC,0.9,0.8940072164102899,True,1.0,193766.0
CICIoT2023_R1,314,0.1,Utility-Cost-Ratio,PR_AUC,0.95,0.9436742839886393,True,1.0,193766.0
CICIoT2023_R1,314,0.1,CB-Score,F1,0.9,0.8547346431499061,True,0.0,97018.0
CICIoT2023_R1,314,0.1,CB-Score,F1,0.95,0.9022199011026786,True,4.0,479596.0
CICIoT2023_R1,314,0.1,CB-Score,PR_AUC,0.9,0.8940072164102899,True,1.0,193766.0
CICIoT2023_R1,314,0.1,CB-Score,PR_AUC,0.95,0.9436742839886393,True,1.0,193766.0
CICIoT2023_R1,314,0.1,Historical-DoubleCost,F1,0.9,0.8547346431499061,True,0.0,97018.0
CICIoT2023_R1,314,0.1,Historical-DoubleCost,F1,0.95,0.9022199011026786,True,4.0,479596.0
CICIoT2023_R1,314,0.1,Historical-DoubleCost,PR_AUC,0.9,0.8940072164102899,True,1.0,193766.0
CICIoT2023_R1,314,0.1,Historical-DoubleCost,PR_AUC,0.95,0.9436742839886393,True,1.0,193766.0
CICIoT2023_R1,314,0.1,Oort-Style-Adapted,F1,0.9,0.8547346431499061,True,0.0,97018.0
CICIoT2023_R1,314,0.1,Oort-Style-Adapted,F1,0.95,0.9022199011026786,True,9.0,908078.0
CICIoT2023_R1,314,0.1,Oort-Style-Adapted,PR_AUC,0.9,0.8940072164102899,True,1.0,193766.0
CICIoT2023_R1,314,0.1,Oort-Style-Adapted,PR_AUC,0.95,0.9436742839886393,True,1.0,193766.0
CICIoT2023_R1,314,0.1,Oracle-Score-Exact,F1,0.9,0.8547346431499061,True,0.0,97018.0
CICIoT2023_R1,314,0.1,Oracle-Score-Exact,F1,0.95,0.9022199011026786,True,4.0,479596.0
CICIoT2023_R1,314,0.1,Oracle-Score-Exact,PR_AUC,0.9,0.8940072164102899,True,1.0,193766.0
CICIoT2023_R1,314,0.1,Oracle-Score-Exact,PR_AUC,0.95,0.9436742839886393,True,1.0,193766.0
CICIoT2023_R1,314,0.2,Full-Contextual,F1,0.9,0.8547346431499061,True,0.0,517926.0
CICIoT2023_R1,314,0.2,Full-Contextual,F1,0.95,0.9022199011026786,True,1.0,1034168.0
CICIoT2023_R1,314,0.2,Full-Contextual,PR_AUC,0.9,0.8940072164102899,True,1.0,1034168.0
CICIoT2023_R1,314,0.2,Full-Contextual,PR_AUC,0.95,0.9436742839886393,True,1.0,1034168.0
CICIoT2023_R1,314,0.2,Random-Budget,F1,0.9,0.8547346431499061,True,0.0,144007.0
CICIoT2023_R1,314,0.2,Random-Budget,F1,0.95,0.9022199011026786,True,5.0,842654.0
CICIoT2023_R1,314,0.2,Random-Budget,PR_AUC,0.9,0.8940072164102899,True,3.0,566469.0
CICIoT2023_R1,314,0.2,Random-Budget,PR_AUC,0.95,0.9436742839886393,True,3.0,566469.0
CICIoT2023_R1,314,0.2,Cost-Only,F1,0.9,0.8547346431499061,True,0.0,143865.0
CICIoT2023_R1,314,0.2,Cost-Only,F1,0.95,0.9022199011026786,True,4.0,664324.0
CICIoT2023_R1,314,0.2,Cost-Only,PR_AUC,0.9,0.8940072164102899,True,2.0,384143.0
CICIoT2023_R1,314,0.2,Cost-Only,PR_AUC,0.95,0.9436742839886393,True,2.0,384143.0
CICIoT2023_R1,314,0.2,Utility-Only,F1,0.9,0.8547346431499061,True,0.0,144063.0
CICIoT2023_R1,314,0.2,Utility-Only,F1,0.95,0.9022199011026786,True,1.0,287624.0
CICIoT2023_R1,314,0.2,Utility-Only,PR_AUC,0.9,0.8940072164102899,True,1.0,287624.0
CICIoT2023_R1,314,0.2,Utility-Only,PR_AUC,0.95,0.9436742839886393,True,1.0,287624.0
CICIoT2023_R1,314,0.2,Utility-Cost-Ratio,F1,0.9,0.8547346431499061,True,0.0,144063.0
CICIoT2023_R1,314,0.2,Utility-Cost-Ratio,F1,0.95,0.9022199011026786,True,1.0,287624.0
CICIoT2023_R1,314,0.2,Utility-Cost-Ratio,PR_AUC,0.9,0.8940072164102899,True,1.0,287624.0
CICIoT2023_R1,314,0.2,Utility-Cost-Ratio,PR_AUC,0.95,0.9436742839886393,True,1.0,287624.0
CICIoT2023_R1,314,0.2,CB-Score,F1,0.9,0.8547346431499061,True,0.0,144063.0
CICIoT2023_R1,314,0.2,CB-Score,F1,0.95,0.9022199011026786,True,6.0,894854.0
CICIoT2023_R1,314,0.2,CB-Score,PR_AUC,0.9,0.8940072164102899,True,1.0,241056.0
CICIoT2023_R1,314,0.2,CB-Score,PR_AUC,0.95,0.9436742839886393,True,1.0,241056.0
CICIoT2023_R1,314,0.2,Historical-DoubleCost,F1,0.9,0.8547346431499061,True,0.0,144063.0
CICIoT2023_R1,314,0.2,Historical-DoubleCost,F1,0.95,0.9022199011026786,True,4.0,661663.0
CICIoT2023_R1,314,0.2,Historical-DoubleCost,PR_AUC,0.9,0.8940072164102899,True,1.0,241056.0
CICIoT2023_R1,314,0.2,Historical-DoubleCost,PR_AUC,0.95,0.9436742839886393,True,1.0,241056.0
CICIoT2023_R1,314,0.2,Oort-Style-Adapted,F1,0.9,0.8547346431499061,True,0.0,144063.0
CICIoT2023_R1,314,0.2,Oort-Style-Adapted,F1,0.95,0.9022199011026786,True,1.0,287624.0
CICIoT2023_R1,314,0.2,Oort-Style-Adapted,PR_AUC,0.9,0.8940072164102899,True,1.0,287624.0
CICIoT2023_R1,314,0.2,Oort-Style-Adapted,PR_AUC,0.95,0.9436742839886393,True,1.0,287624.0
CICIoT2023_R1,314,0.2,Oracle-Score-Exact,F1,0.9,0.8547346431499061,True,0.0,144063.0
CICIoT2023_R1,314,0.2,Oracle-Score-Exact,F1,0.95,0.9022199011026786,True,4.0,661663.0
CICIoT2023_R1,314,0.2,Oracle-Score-Exact,PR_AUC,0.9,0.8940072164102899,True,1.0,241056.0
CICIoT2023_R1,314,0.2,Oracle-Score-Exact,PR_AUC,0.95,0.9436742839886393,True,1.0,241056.0
CICIoT2023_R1,314,0.4,Full-Contextual,F1,0.9,0.8547346431499061,True,0.0,517926.0
CICIoT2023_R1,314,0.4,Full-Contextual,F1,0.95,0.9022199011026786,True,1.0,1034168.0
CICIoT2023_R1,314,0.4,Full-Contextual,PR_AUC,0.9,0.8940072164102899,True,1.0,1034168.0
CICIoT2023_R1,314,0.4,Full-Contextual,PR_AUC,0.95,0.9436742839886393,True,1.0,1034168.0
CICIoT2023_R1,314,0.4,Random-Budget,F1,0.9,0.8547346431499061,True,0.0,191034.0
CICIoT2023_R1,314,0.4,Random-Budget,F1,0.95,0.9022199011026786,True,2.0,566418.0
CICIoT2023_R1,314,0.4,Random-Budget,PR_AUC,0.9,0.8940072164102899,True,1.0,381360.0
CICIoT2023_R1,314,0.4,Random-Budget,PR_AUC,0.95,0.9436742839886393,True,2.0,566418.0
CICIoT2023_R1,314,0.4,Cost-Only,F1,0.9,0.8547346431499061,True,0.0,190857.0
CICIoT2023_R1,314,0.4,Cost-Only,F1,0.95,0.9022199011026786,True,2.0,607736.0
CICIoT2023_R1,314,0.4,Cost-Only,PR_AUC,0.9,0.8940072164102899,True,1.0,380735.0
CICIoT2023_R1,314,0.4,Cost-Only,PR_AUC,0.95,0.9436742839886393,True,2.0,607736.0
CICIoT2023_R1,314,0.4,Utility-Only,F1,0.9,0.8547346431499061,True,1.0,382678.0
CICIoT2023_R1,314,0.4,Utility-Only,F1,0.95,0.9022199011026786,True,1.0,382678.0
CICIoT2023_R1,314,0.4,Utility-Only,PR_AUC,0.9,0.8940072164102899,True,0.0,191430.0
CICIoT2023_R1,314,0.4,Utility-Only,PR_AUC,0.95,0.9436742839886393,True,0.0,191430.0
CICIoT2023_R1,314,0.4,Utility-Cost-Ratio,F1,0.9,0.8547346431499061,True,1.0,382678.0
CICIoT2023_R1,314,0.4,Utility-Cost-Ratio,F1,0.95,0.9022199011026786,True,1.0,382678.0
CICIoT2023_R1,314,0.4,Utility-Cost-Ratio,PR_AUC,0.9,0.8940072164102899,True,0.0,191430.0
CICIoT2023_R1,314,0.4,Utility-Cost-Ratio,PR_AUC,0.95,0.9436742839886393,True,0.0,191430.0
CICIoT2023_R1,314,0.4,CB-Score,F1,0.9,0.8547346431499061,True,1.0,382678.0
CICIoT2023_R1,314,0.4,CB-Score,F1,0.95,0.9022199011026786,True,1.0,382678.0
CICIoT2023_R1,314,0.4,CB-Score,PR_AUC,0.9,0.8940072164102899,True,0.0,191430.0
CICIoT2023_R1,314,0.4,CB-Score,PR_AUC,0.95,0.9436742839886393,True,0.0,191430.0
CICIoT2023_R1,314,0.4,Historical-DoubleCost,F1,0.9,0.8547346431499061,True,1.0,382678.0
CICIoT2023_R1,314,0.4,Historical-DoubleCost,F1,0.95,0.9022199011026786,True,1.0,382678.0
CICIoT2023_R1,314,0.4,Historical-DoubleCost,PR_AUC,0.9,0.8940072164102899,True,0.0,191430.0
CICIoT2023_R1,314,0.4,Historical-DoubleCost,PR_AUC,0.95,0.9436742839886393,True,0.0,191430.0
CICIoT2023_R1,314,0.4,Oort-Style-Adapted,F1,0.9,0.8547346431499061,True,1.0,382481.0
CICIoT2023_R1,314,0.4,Oort-Style-Adapted,F1,0.95,0.9022199011026786,True,2.0,570841.0
CICIoT2023_R1,314,0.4,Oort-Style-Adapted,PR_AUC,0.9,0.8940072164102899,True,0.0,191430.0
CICIoT2023_R1,314,0.4,Oort-Style-Adapted,PR_AUC,0.95,0.9436742839886393,True,0.0,191430.0
CICIoT2023_R1,314,0.4,Oracle-Score-Exact,F1,0.9,0.8547346431499061,True,1.0,382678.0
CICIoT2023_R1,314,0.4,Oracle-Score-Exact,F1,0.95,0.9022199011026786,True,1.0,382678.0
CICIoT2023_R1,314,0.4,Oracle-Score-Exact,PR_AUC,0.9,0.8940072164102899,True,0.0,191430.0
CICIoT2023_R1,314,0.4,Oracle-Score-Exact,PR_AUC,0.95,0.9436742839886393,True,0.0,191430.0
CICIoT2023_R1,314,0.6,Full-Contextual,F1,0.9,0.8547346431499061,True,0.0,517926.0
CICIoT2023_R1,314,0.6,Full-Contextual,F1,0.95,0.9022199011026786,True,1.0,1034168.0
CICIoT2023_R1,314,0.6,Full-Contextual,PR_AUC,0.9,0.8940072164102899,True,1.0,1034168.0
CICIoT2023_R1,314,0.6,Full-Contextual,PR_AUC,0.95,0.9436742839886393,True,1.0,1034168.0
CICIoT2023_R1,314,0.6,Random-Budget,F1,0.9,0.8547346431499061,True,0.0,285064.0
CICIoT2023_R1,314,0.6,Random-Budget,F1,0.95,0.9022199011026786,True,0.0,285064.0
CICIoT2023_R1,314,0.6,Random-Budget,PR_AUC,0.9,0.8940072164102899,True,1.0,568897.0
CICIoT2023_R1,314,0.6,Random-Budget,PR_AUC,0.95,0.9436742839886393,True,1.0,568897.0
CICIoT2023_R1,314,0.6,Cost-Only,F1,0.9,0.8547346431499061,True,0.0,284902.0
CICIoT2023_R1,314,0.6,Cost-Only,F1,0.95,0.9022199011026786,True,1.0,568665.0
CICIoT2023_R1,314,0.6,Cost-Only,PR_AUC,0.9,0.8940072164102899,True,1.0,568665.0
CICIoT2023_R1,314,0.6,Cost-Only,PR_AUC,0.95,0.9436742839886393,True,1.0,568665.0
CICIoT2023_R1,314,0.6,Utility-Only,F1,0.9,0.8547346431499061,True,0.0,285561.0
CICIoT2023_R1,314,0.6,Utility-Only,F1,0.95,0.9022199011026786,True,1.0,570466.0
CICIoT2023_R1,314,0.6,Utility-Only,PR_AUC,0.9,0.8940072164102899,True,0.0,285561.0
CICIoT2023_R1,314,0.6,Utility-Only,PR_AUC,0.95,0.9436742839886393,True,0.0,285561.0
CICIoT2023_R1,314,0.6,Utility-Cost-Ratio,F1,0.9,0.8547346431499061,True,0.0,285561.0
CICIoT2023_R1,314,0.6,Utility-Cost-Ratio,F1,0.95,0.9022199011026786,True,1.0,570466.0
CICIoT2023_R1,314,0.6,Utility-Cost-Ratio,PR_AUC,0.9,0.8940072164102899,True,0.0,285561.0
CICIoT2023_R1,314,0.6,Utility-Cost-Ratio,PR_AUC,0.95,0.9436742839886393,True,0.0,285561.0
CICIoT2023_R1,314,0.6,CB-Score,F1,0.9,0.8547346431499061,True,0.0,285561.0
CICIoT2023_R1,314,0.6,CB-Score,F1,0.95,0.9022199011026786,True,1.0,570466.0
CICIoT2023_R1,314,0.6,CB-Score,PR_AUC,0.9,0.8940072164102899,True,0.0,285561.0
CICIoT2023_R1,314,0.6,CB-Score,PR_AUC,0.95,0.9436742839886393,True,0.0,285561.0
CICIoT2023_R1,314,0.6,Historical-DoubleCost,F1,0.9,0.8547346431499061,True,0.0,285561.0
CICIoT2023_R1,314,0.6,Historical-DoubleCost,F1,0.95,0.9022199011026786,True,1.0,570466.0
CICIoT2023_R1,314,0.6,Historical-DoubleCost,PR_AUC,0.9,0.8940072164102899,True,0.0,285561.0
CICIoT2023_R1,314,0.6,Historical-DoubleCost,PR_AUC,0.95,0.9436742839886393,True,0.0,285561.0
CICIoT2023_R1,314,0.6,Oort-Style-Adapted,F1,0.9,0.8547346431499061,True,0.0,285035.0
CICIoT2023_R1,314,0.6,Oort-Style-Adapted,F1,0.95,0.9022199011026786,True,2.0,853171.0
CICIoT2023_R1,314,0.6,Oort-Style-Adapted,PR_AUC,0.9,0.8940072164102899,True,1.0,570266.0
CICIoT2023_R1,314,0.6,Oort-Style-Adapted,PR_AUC,0.95,0.9436742839886393,True,1.0,570266.0
CICIoT2023_R1,314,0.6,Oracle-Score-Exact,F1,0.9,0.8547346431499061,True,0.0,285561.0
CICIoT2023_R1,314,0.6,Oracle-Score-Exact,F1,0.95,0.9022199011026786,True,1.0,570466.0
CICIoT2023_R1,314,0.6,Oracle-Score-Exact,PR_AUC,0.9,0.8940072164102899,True,0.0,285561.0
CICIoT2023_R1,314,0.6,Oracle-Score-Exact,PR_AUC,0.95,0.9436742839886393,True,0.0,285561.0
CICIoT2023_R1,314,0.8,Full-Contextual,F1,0.9,0.8547346431499061,True,0.0,517926.0
CICIoT2023_R1,314,0.8,Full-Contextual,F1,0.95,0.9022199011026786,True,1.0,1034168.0
CICIoT2023_R1,314,0.8,Full-Contextual,PR_AUC,0.9,0.8940072164102899,True,1.0,1034168.0
CICIoT2023_R1,314,0.8,Full-Contextual,PR_AUC,0.95,0.9436742839886393,True,1.0,1034168.0
CICIoT2023_R1,314,0.8,Random-Budget,F1,0.9,0.8547346431499061,True,0.0,378898.0
CICIoT2023_R1,314,0.8,Random-Budget,F1,0.95,0.9022199011026786,True,1.0,756357.0
CICIoT2023_R1,314,0.8,Random-Budget,PR_AUC,0.9,0.8940072164102899,True,1.0,756357.0
CICIoT2023_R1,314,0.8,Random-Budget,PR_AUC,0.95,0.9436742839886393,True,1.0,756357.0
CICIoT2023_R1,314,0.8,Cost-Only,F1,0.9,0.8547346431499061,True,0.0,378978.0
CICIoT2023_R1,314,0.8,Cost-Only,F1,0.95,0.9022199011026786,True,1.0,756430.0
CICIoT2023_R1,314,0.8,Cost-Only,PR_AUC,0.9,0.8940072164102899,True,1.0,756430.0
CICIoT2023_R1,314,0.8,Cost-Only,PR_AUC,0.95,0.9436742839886393,True,1.0,756430.0
